gate,rank,line,module,unit,gate_type,combined_score,lti range,lti start,welcht,weight
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,358780000-358799999,358780000,31.92196259484108,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,354080000-354099999,354080000,32.04690178307921,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,355840000-355859999,355840000,30.939449371477313,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,361580000-361599999,361580000,32.615287398880206,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,354520000-354539999,354520000,32.55162591792607,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,364380000-364399999,364380000,31.0,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,362780000-362799999,362780000,33.78407370882967,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,359180000-359199999,359180000,31.67353415641277,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,351440000-351459999,351440000,31.36565952919131,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,352760000-352779999,352760000,32.55162591792607,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,353640000-353659999,353640000,31.79750860363211,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,353200000-353219999,353180000,32.48809305693688,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,356720000-356739999,356720000,31.79750860363211,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,351880000-351899999,351880000,31.79750860363211,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,363580000-363599999,363580000,32.679078256410826,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[24],18,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,359980000-359999999,359980000,31.304432517135417,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,357160000-357179999,357160000,32.10955511077294,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,358780000-358799999,358780000,31.92196259484108,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,354080000-354099999,354080000,32.04690178307921,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,355840000-355859999,355840000,30.939449371477313,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,361580000-361599999,361580000,32.615287398880206,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,354520000-354539999,354520000,32.55162591792607,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,364380000-364399999,364380000,31.0,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,362780000-362799999,362780000,33.78407370882967,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,359180000-359199999,359180000,31.67353415641277,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,351440000-351459999,351440000,31.36565952919131,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,352760000-352779999,352760000,32.55162591792607,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,353640000-353659999,353640000,31.79750860363211,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,353200000-353219999,353180000,32.48809305693688,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,356720000-356739999,356720000,31.79750860363211,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,351880000-351899999,351880000,31.79750860363211,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,363580000-363599999,363580000,32.679078256410826,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[16],19,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,359980000-359999999,359980000,31.304432517135417,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,357160000-357179999,357160000,32.10955511077294,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,358780000-358799999,358780000,31.92196259484108,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,354080000-354099999,354080000,32.04690178307921,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,355840000-355859999,355840000,30.939449371477313,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,361580000-361599999,361580000,32.615287398880206,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,354520000-354539999,354520000,32.55162591792607,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,364380000-364399999,364380000,31.0,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,362780000-362799999,362780000,33.78407370882967,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,359180000-359199999,359180000,31.67353415641277,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,351440000-351459999,351440000,31.36565952919131,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,352760000-352779999,352760000,32.55162591792607,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,353640000-353659999,353640000,31.79750860363211,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,353200000-353219999,353180000,32.48809305693688,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,356720000-356739999,356720000,31.79750860363211,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,351880000-351899999,351880000,31.79750860363211,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,363580000-363599999,363580000,32.679078256410826,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[0],20,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.423805130716,359980000-359999999,359980000,31.304432517135417,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,357160000-357179999,357160000,32.10955511077294,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,358780000-358799999,358780000,31.92196259484108,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,354080000-354099999,354080000,32.04690178307921,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,355840000-355859999,355840000,30.939449371477313,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,361580000-361599999,361580000,32.615287398880206,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,354520000-354539999,354520000,32.55162591792607,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,364380000-364399999,364380000,31.0,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,362780000-362799999,362780000,33.78407370882967,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,359180000-359199999,359180000,31.67353415641277,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,351440000-351459999,351440000,31.36565952919131,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,352760000-352779999,352760000,32.55162591792607,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,353640000-353659999,353640000,31.79750860363211,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,353200000-353219999,353180000,32.48809305693688,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,356720000-356739999,356720000,31.79750860363211,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,351880000-351899999,351880000,31.79750860363211,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,363580000-363599999,363580000,32.679078256410826,1
skivav/g136138,21,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,359980000-359999999,359980000,31.304432517135417,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,357160000-357179999,357160000,32.10955511077294,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,358780000-358799999,358780000,31.92196259484108,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,354080000-354099999,354080000,32.04690178307921,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,355840000-355859999,355840000,30.939449371477313,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,361580000-361599999,361580000,32.615287398880206,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,354520000-354539999,354520000,32.55162591792607,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,364380000-364399999,364380000,31.0,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,362780000-362799999,362780000,33.78407370882967,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,359180000-359199999,359180000,31.67353415641277,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,351440000-351459999,351440000,31.36565952919131,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,352760000-352779999,352760000,32.55162591792607,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,353640000-353659999,353640000,31.79750860363211,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,353200000-353219999,353180000,32.48809305693688,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,356720000-356739999,356720000,31.79750860363211,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,351880000-351899999,351880000,31.79750860363211,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,363580000-363599999,363580000,32.679078256410826,1
skivav/g136130,22,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,359980000-359999999,359980000,31.304432517135417,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,357160000-357179999,357160000,32.10955511077294,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,358780000-358799999,358780000,31.92196259484108,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,354080000-354099999,354080000,32.04690178307921,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,355840000-355859999,355840000,30.939449371477313,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,361580000-361599999,361580000,32.615287398880206,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,354520000-354539999,354520000,32.55162591792607,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,364380000-364399999,364380000,31.0,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,362780000-362799999,362780000,33.78407370882967,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,359180000-359199999,359180000,31.67353415641277,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,351440000-351459999,351440000,31.36565952919131,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,352760000-352779999,352760000,32.55162591792607,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,353640000-353659999,353640000,31.79750860363211,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,353200000-353219999,353180000,32.48809305693688,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,356720000-356739999,356720000,31.79750860363211,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,351880000-351899999,351880000,31.79750860363211,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,363580000-363599999,363580000,32.679078256410826,1
skivav/g136122,23,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,359980000-359999999,359980000,31.304432517135417,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,357160000-357179999,357160000,32.10955511077294,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,358780000-358799999,358780000,31.92196259484108,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,354080000-354099999,354080000,32.04690178307921,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,355840000-355859999,355840000,30.939449371477313,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,361580000-361599999,361580000,32.615287398880206,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,354520000-354539999,354520000,32.55162591792607,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,364380000-364399999,364380000,31.0,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,362780000-362799999,362780000,33.78407370882967,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,359180000-359199999,359180000,31.67353415641277,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,351440000-351459999,351440000,31.36565952919131,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,352760000-352779999,352760000,32.55162591792607,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,353640000-353659999,353640000,31.79750860363211,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,353200000-353219999,353180000,32.48809305693688,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,356720000-356739999,356720000,31.79750860363211,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,351880000-351899999,351880000,31.79750860363211,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,363580000-363599999,363580000,32.679078256410826,1
skivav/g136114,24,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,544.423805130716,359980000-359999999,359980000,31.304432517135417,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[2],25,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.3227164694696,357160000-357179999,357160000,31.18232099855851,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[2],25,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.3227164694696,358780000-358799999,358780000,33.12930134016486,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[2],25,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.3227164694696,354080000-354099999,354080000,33.19415501225611,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[2],25,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.3227164694696,355840000-355859999,355840000,31.18232099855851,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[2],25,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.3227164694696,361580000-361599999,361580000,33.12930134016486,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[2],25,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.3227164694696,354520000-354539999,354520000,31.0,1
skivav/memory_arbiter_inst_interface_d_mem_data_in_reg_reg[2],25,{{../../rtl/skivav/memory_arbiter.v 88 53}},memory_arbiter.v,SoC Interconnect,sky130_fd_sc_hd__dfxtp_1,544.3227164694696,364380000-364399999,364380000,32.10955511077294,1
